Structure [idcode]	pKa	temp	method	type	group	basicOrAcidic	Row-ID	Neighbor Similarity OrgFunctions 96%	Neighbor Count	Neighbor	Neighbor Analysis X	Neighbor Analysis Y	t-SNE X	t-SNE Y	t-SNE Z	InChIKey	Total Molweight	Molweight	Monoisotopic Mass	cLogP	cLogS	H-Acceptors	H-Donors	Total Surface Area	Relative PSA	Polar Surface Area	Druglikeness	LE from pKa	LLE from pKa	LELP from pKa	Mutagenic	Tumorigenic	Reproductive Effective	Irritant	Nasty Functions	Shape Index	Molecular Flexibility	Molecular Complexity	Fragments	Non-H Atoms	Non-C/H Atoms	Metal-Atoms	Electronegative Atoms	Stereo Centers	Rotatable Bonds	Rings Closures	Small Rings	Aromatic Rings	Aromatic Atoms	sp3-Atoms	Symmetric atoms	Amides	Amines	Alkyl-Amines	Aromatic Amines	Aromatic Nitrogens	Basic Nitrogens	Acidic Oxygens	Stereo Configuration	Gini Selectivity Score	
f`aQ`@IZ@{rSLrwOlE@QEUTHhQp`@	9.0	23.9	potentiometric	a2/apparent	NH2(+)-H	basic	4886		0		0.69705725	-0.6543038	12.865420920351752	-23.912939385646084	4.208759909579149	ACUFTTZPKCFWBZ-UWVGGRQHSA-N	226.275	226.275	226.131743	-1.6124	-0.712	5	5	174.13	0.40108	112.73	-4.9059	0.68986	9.6582	-2.3373	none	none	none	low		0.5625	0.47047	0.69536	1	16	5	0	5	2	4	1	1	1	6	10	6	0	2	2	0	0	2	0	racemate	0.95893	
f`aQ`DM^@bRNrJZJIHqQV|uUUSThqPR`@	7.47	30	potentiometric	a/apparent		basic	4889		0		-0.6681414	-0.62348354	-15.144478752062899	0.4812870590659564	15.111185411439887	WJRPDGADPABWOY-WPRPVWTQSA-M	225.267	225.267	225.123918	-1.8835	-0.719	5	1	183.65	0.31723	78.18	1.4155	0.6968	10.01	-2.7031	none	none	none	none		0.5	0.69614	0.66348	1	16	5	0	5	2	6	1	1	1	5	9	0	0	0	0	0	2	1	1	racemate	0.95785	
f`aQ`FHZ@aTIQrnR[e[^W`f`@jj`@@	10.99	25	spectrophotometric	a2/apparent	R2NH	basic	4890	0.98006; 1; 0.98006; 0.98006; 1	5	6544; 6126; 6101; 5418; 2158	-0.1253504	-0.054106276	7.888434606362446	-23.110712976233906	7.2701972649073054	DFAWSOMDNOMEQL-UHFFFAOYSA-M	223.251	223.251	223.108268	-1.864	-1.894	5	0	180.56	0.26722	72.12	-0.99285	0.68242	9.823	-2.7314	none	none	none	high	aromatic nitro	0.5625	0.57091	0.65645	1	16	5	0	5	0	5	1	1	1	6	8	2	0	1	1	0	0	1	1		0.94747	
f`a`@@@IRljnoKUTDDUP@@	10.02		potentiometric	a1/apparent	amino	basic	4892	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	15	6778; 6252; 5615; 5280; 745; 746; 1618; 1629; 2027; 2163; 3014; 3604; 4393; 4394; 4663	-0.11694051	-0.4513889	11.166129581810713	2.686604551308525	11.0577661241459	RDMOZWNRZMHRTK-UHFFFAOYSA-N	219.371	219.371	219.198699	4.0382	-3.486	1	1	205.56	0.05575	12.03	-15.057	0.68587	3.9609	5.8877	none	none	none	none		0.875	0.55402	0.44158	1	16	1	0	1	0	8	1	1	1	6	10	2	0	1	1	0	0	1	0		0.94575	
f`a`PDB@QYrNrJZISIQRlxuUULuXpQRce@@	9.52			a2/apparent		basic	4896	0.95174; 0.95174	2	4669; 4895	0.2380647	0.07791049	-14.643900980695701	6.809049630469783	12.865237747956357	BSSRZTSZRLSCMF-NRPADANISA-M	226.251	226.251	226.107934	-3.6686	-1.234	5	1	176.78	0.3497	78.46	-16.103	0.68777	11.69	-5.334	none	none	low	none		0.5	0.6162	0.74806	1	16	5	0	5	3	5	1	1	0	0	10	0	0	1	1	0	0	1	1	racemate	0.94837	
f`a`RBIBl{pH`WNyIe[]fZL`@jjZ@@@	10.15	25	mean from 2	a3/apparent	=NH-H(1+)	basic	4900	0.95174; 0.95174; 0.98006; 0.98006; 0.95174; 0.95174	6	6267; 6266; 4678; 4679; 4901; 4902	-0.1830372	-0.039575938	-7.295287978594413	-23.603984087862386	10.281434849325466	LDZOYPZGOKXROI-UHFFFAOYSA-L	243.645	243.645	243.029836	-5.2062	-1.578	5	2	179.32	0.36895	95.45	2.3687	0.68539	13.2	-7.596	none	none	none	none		0.5625	0.60825	0.62778	1	16	6	0	6	1	5	1	1	1	6	7	0	0	1	1	0	0	1	1	unknown chirality	0.94882	
f`a``@B@UdbrTTTbU]zjZBh@A@b@	5.75	30	spectrophotometric	a1/apparent	NH	basic	4904		0		-0.65629303	0.5730156	-2.5018591313636667	9.949150108953788	1.127870027491954	SNFZZJYSQBFZLQ-UHFFFAOYSA-N	221.299	221.299	221.141579	1.3779	-2.257	3	1	187.29	0.18479	41.82	-0.32215	0.70655	6.8624	1.9502	none	none	none	none		0.625	0.56896	0.59188	1	16	3	0	3	0	5	1	1	1	6	8	3	0	0	0	0	0	1	0		0.95514	
f`a``@B@udTVbRbbQ]zjj`h@@@	7.5		potentiometric	a/apparent		basic	4905	0.94515	1	1332	0.31148916	0.80906475	-0.9196290142674447	-4.880297443443461	27.807317974504905	NPMGKAJEKWZCIO-UHFFFAOYSA-N	223.315	223.315	223.157229	0.9603	-1.472	3	2	187.06	0.15904	43.7	1.0763	0.69665	7.1646	1.3784	high	high	none	none		0.5625	0.63269	0.55303	1	16	3	0	3	2	6	1	1	1	6	10	6	0	1	1	0	0	1	0	unknown chirality	0.94545	
f`a``@E@Pdrrj}lmMPPQU@@@	8.9		potentiometric	a/apparent		basic	4906	0.96832; 0.9615; 0.9615; 0.9615; 0.9615	5	5429; 1900; 1902; 2656; 4108	0.13917626	0.032240085	0.3328944441267316	-10.52416739537561	13.51642303908386	GEVPHAFTDXTZHY-UHFFFAOYSA-N	221.299	221.299	221.141579	2.085	-1.78	3	0	190.87	0.13931	29.54	7.9758	0.69028	5.9656	3.0205	none	none	none	high		0.6875	0.58782	0.48589	1	16	3	0	3	0	7	1	1	1	6	8	4	0	1	1	0	0	1	0		0.9451	
f`a``@K@PdrljorcMTDDU@@@	10.0	20	potentiometric	a1/apparent	NMe2	basic	4908	1; 1; 1	3	6260; 4909; 4692	0.7588713	-0.41934705	-22.395479270686874	-10.39267511854847	-0.23319966352745833	MMKGRFONMBNCLD-UHFFFAOYSA-N	221.299	221.299	221.141579	2.303	-1.849	3	0	190.87	0.13931	29.54	-6.8601	0.68594	5.697	3.3574	none	none	none	none		0.75	0.55753	0.46544	1	16	3	0	3	0	7	1	1	1	6	8	3	0	1	1	0	0	1	0		0.95114	
f`a``@M@PdrljoJcMTDDU@@@	9.53	20	potentiometric	a1/apparent	NMe2	basic	4909	1; 1; 1	3	6260; 4692; 4908	0.77764046	-0.42470673	-22.40222321890718	-10.438082953652884	-0.20399865099153022	ZRJXQGSATPRBOR-UHFFFAOYSA-N	221.299	221.299	221.141579	2.1925	-1.923	3	0	189.37	0.14041	29.54	-0.55448	0.68773	5.8284	3.188	none	none	none	high		0.75	0.54873	0.4995	1	16	3	0	3	0	6	1	1	1	6	8	3	0	1	1	0	0	1	0		0.9502	
f`a``@N@QdTRRfbaR]yjjj@@@@	7.66	20	potentiometric	b/apparent		basic	4910		0		0.7714885	-0.5497752	-22.313572487933556	-6.297667002553965	1.143589050589579	LJVHNFLIHXPAAY-UHFFFAOYSA-N	221.299	221.299	221.141579	1.5815	-1.374	3	0	188.11	0.14135	29.54	-8.1391	0.69587	6.5343	2.2727	none	none	none	none		0.625	0.61911	0.57758	1	16	3	0	3	1	6	1	1	1	6	8	3	0	1	1	0	0	1	0	unknown chirality	0.96653	
f`aa@@I@RfVUYXRjBHbj`@@	8.66	25	potentiometric	a2/apparent		basic	4913		0		0.7400873	-0.4138569	15.77513233301471	-6.809696434989311	10.058364987559667	MZPZTGNMUWMDBQ-UHFFFAOYSA-N	221.343	221.343	221.177964	2.8203	-2.272	2	0	194.88	0.06953	12.47	4.0565	0.6913	5.2422	4.0797	none	none	none	none		0.5625	0.56171	0.63799	1	16	2	0	2	0	5	1	1	1	6	10	2	0	1	1	0	0	1	0		0.95524	
f`aaCDERADDbMQDnRYfu^u`hHHjj`@@	11.76	25	spectrophotometric	a2/apparent	R2NH	basic	4915	1; 0.98006; 0.98006; 0.9771; 0.9771	5	6182; 6173; 6172; 5149; 4704	0.03865088	-0.22019799	8.391141056364805	-20.8269417252846	8.044680276929212	WYBXHLUNMJZPIY-UHFFFAOYSA-M	281.589	281.589	280.006270	1.9894	-3.642	2	0	203.15	0.087768	26.3	4.361	0.6799	5.9402	2.926	high	high	high	high	polyhalo aromatic ring	0.5	0.51632	0.73028	1	16	5	0	5	0	4	1	1	1	6	7	2	0	1	1	0	0	1	0		0.9464	
f`aaPDB@Qjsd]dTtRfRbeYqjjjijq`beGB@@	9.41			a2/apparent		basic	4917	0.95709; 0.95709	2	4708; 4916	-0.050490055	-0.07138908	-14.80597429645245	6.9851803266182415	13.142720156484538	XKXZKTNKLCYRKD-AUYINJEUSA-M	230.239	230.239	230.102849	-5.1113	-0.772	6	2	172.88	0.43336	98.69	-3.5241	0.6882	13.138	-7.427	none	none	none	none		0.5	0.61673	0.74264	1	16	6	0	6	4	5	1	1	0	0	12	0	0	1	1	0	0	1	1	unknown chirality	0.94592	
f`ah@@@XISRTsOnrlxAPUUT@@@	9.55	25	potentiometric	a2/apparent		basic	4923	0.95709; 1; 0.95709	3	6274; 6273; 4925	0.26301453	0.7825748	14.345206423130175	-10.172811048879856	14.3663617628914	LCOFVCJZEGARPK-UHFFFAOYSA-N	223.323	223.323	223.179695	0.6973	-1.935	5	2	192.88	0.27074	67.07	6.3893	0.68765	7.3227	1.014	none	none	none	high		0.625	0.65777	0.58959	1	16	5	0	5	0	6	1	1	1	6	8	2	0	1	1	0	2	3	0		0.9444	
f`ah@@@XISVRJJIEYQIg@JBjj`@@	9.8	25	potentiometric	a2/apparent		basic	4924	0.95709	1	4926	0.80858886	0.5718727	14.33443828470128	-10.152874436341241	14.37398496862591	GMCWPOMYCJCLSF-UHFFFAOYSA-N	223.323	223.323	223.179695	0.6973	-1.935	5	2	192.88	0.27074	67.07	6.3893	0.68669	7.3115	1.0154	none	none	none	high		0.625	0.65777	0.58006	1	16	5	0	5	0	6	1	1	1	6	8	2	0	1	1	0	2	3	0		0.94168	
f`ah@D@XISViRfY}vUg@JBjj`@@	7.6	25	mean from 2	a1/apparent		basic	4925	1; 0.95709; 0.95709	3	6274; 6273; 4923	0.27228904	0.7635891	14.34078949272647	-10.153626866171466	14.376139847533508	LCOFVCJZEGARPK-UHFFFAOYSA-O	224.331	224.331	224.187520	-0.669	-1.935	5	3	206.92	0.32022	68.27	-1.9476	0.69616	8.7882	-0.96099	none	none	none	none		0.625	0.66951	0.58959	1	16	5	0	5	0	6	1	1	1	6	8	2	0	1	1	0	2	3	0		0.9453	
f`ah@D@XISVirQQQHkJILxAPUUT@@@	6.97	25	mean from 2	a1/apparent		basic	4926	0.95709	1	4924	0.7976697	0.587545	14.354878962131327	-10.164804962762878	14.365427176474407	GMCWPOMYCJCLSF-UHFFFAOYSA-O	224.331	224.331	224.187520	-0.669	-1.935	5	3	206.92	0.32022	68.27	-1.9476	0.69938	8.8258	-0.95656	none	none	none	none		0.625	0.66951	0.58006	1	16	5	0	5	0	6	1	1	1	6	8	2	0	1	1	0	2	3	0		0.94269	
f`ah`BHLd{pDPeGIMsJJISPPPux@@	-0.76	25	spectrophotometric	a1/apparent		basic	4928	0.98006; 0.98006; 1; 1; 1; 1; 1; 1	8	6280; 6279; 6277; 6278; 6276; 6275; 4927; 4929	-0.063502885	-0.6795928	14.575213501998515	-12.765814374743972	-12.077451710240252	NKWOBFAONPVDDE-UHFFFAOYSA-N	215.172	215.172	215.044325	1.1962	-2.871	7	1	174.78	0.46064	117.79	-10.7	NaN	NaN	NaN	none	none	none	none	aromatic nitro; 1,1-dinitrile	0.5625	0.37202	0.64597	1	16	7	0	7	0	3	1	1	1	6	1	2	0	0	0	0	0	0	1		0.94775	
f`ap`DAR|A@iRYUVZUwfijfihDBP	4.6	20	potentiometric	a/apparent		basic	4930		0		-0.9559208	-0.058112588	-0.3087745281381506	-10.564600315336735	12.685422372377687	XDPGNNXEHPAHCJ-UHFFFAOYSA-O	224.283	224.283	224.139902	-3.122	-0.124	5	1	186.02	0.21707	54.98	-0.9269	0.71486	11.459	-4.3673	none	none	none	none	quart. ammonium	0.6875	0.51603	0.49511	1	16	5	0	5	0	6	1	1	1	5	7	2	0	1	1	0	2	1	0		0.95889	
f`ap`DDTl@PnRYVU}YVfiB@j`DBP	9.56	25	potentiometric	a2/apparent		basic	4931	0.95709; 0.95709; 1	3	4933; 4934; 4932	0.45009542	-0.2446025	1.5669195648765633	-13.880240966254814	-18.39827835019994	OSNBBQCLTHSXDJ-UHFFFAOYSA-M	220.251	220.251	220.108602	0.2851	-1.555	5	1	183.34	0.29366	67.76	3.5803	0.68762	7.7344	0.41462	none	none	none	none		0.75	0.50103	0.53731	1	16	5	0	5	0	4	1	1	1	6	5	3	1	1	1	0	0	1	0		0.94776	
f`ap`DDTl@PnrJIJIKPjJtuHPET@`R@	9.12	25	potentiometric	a2/apparent		basic	4932	0.95709; 0.95709; 1	3	4933; 4934; 4931	0.4574003	-0.2812614	-0.49416149326606507	-13.19516553152928	-14.764461332477266	VWSCSUURNRXFCS-UHFFFAOYSA-M	220.251	220.251	220.108602	0.2851	-1.555	5	1	183.34	0.29366	67.76	3.5803	0.68937	7.7549	0.41357	none	none	none	none		0.6875	0.50103	0.59188	1	16	5	0	5	0	4	1	1	1	6	5	1	1	1	1	0	0	1	0		0.9474	
f`apbDLV]A@@cGYIHUDdeheFVhHHZ@@@	10.8	24.9	potentiometric	a2/apparent	C(=NH)NH2	basic	4936		0		-0.65162677	0.7230129	-9.498903553743157	-20.12624778531915	-7.348984395331945	DKMKPRSMBPMOLK-UHFFFAOYSA-N	240.306	240.306	240.080672	-0.4283	-0.814	5	2	170.45	0.34878	92.39	-6.6952	0.68307	8.3949	-0.62702	none	none	none	none		0.6875	0.69484	0.60067	1	16	6	0	6	0	4	1	1	1	6	4	3	1	0	0	0	0	1	0		0.96669	
f`iI`DFRUX@oByIfYfW~ZTxuf`fBXX`@@	5.99	30	spectrophotometric	a1/apparent		basic	4950	1; 1; 1; 0.98006	4	6299; 5516; 5515; 5288	-0.70283264	-0.33512253	-1.0008585848525218	-15.250761020578082	-0.19311411880586463	IWROETMFTPFQHX-UHFFFAOYSA-M	215.148	215.148	215.020516	-1.7799	-2.842	7	1	148.4	0.58801	111.66	1.7525	0.70502	10.002	-2.5246	none	none	none	none	2,3-diamino-quinone	0.4375	0.17431	0.88017	1	16	7	0	7	0	0	3	3	2	11	1	0	0	0	0	0	4	0	0		0.94847	
f`iP@@@BRYfYU]`eNMyh@`BB@@@	11.01	25		a/apparent		basic	4951		0		-0.28536943	-0.8760615	21.60898656408129	-9.277135274678129	3.2229369493969804	SQFZLHHJWJODCA-UHFFFAOYSA-N	208.263	208.263	208.100048	2.722	-3.866	2	1	162.39	0.11793	27.09	1.2367	0.68236	5.2362	3.9891	none	none	none	none		0.5	0.1558	0.76723	1	16	2	0	2	0	0	3	3	2	12	2	6	0	1	0	1	0	0	0		0.95832	
f`iP@@@JRigeVwbiFmzhHB@b@@@	4.62	25	spectrophotometric	a1/apparent	N	basic	4952	1; 0.9771; 1; 0.98006; 1; 0.9771; 0.9771; 0.9771	8	6310; 5517; 5463; 5412; 5067; 633; 937; 3726	-0.22455986	0.07411821	13.539460095223175	-9.076104034111198	11.921338031062652	QJTMLCLYSOPSAB-UHFFFAOYSA-N	212.295	212.295	212.131348	2.4488	-3.44	2	0	167	0.042515	6.48	3.3852	0.71469	5.8866	3.4264	high	high	none	none		0.4375	0.13142	0.77245	1	16	2	0	2	0	0	3	3	2	10	6	7	0	2	0	2	0	0	0		0.94547	
f`iP@@@LRfV[Yv`iFtx@@@BH@@@	5.94	25	potentiometric	a/apparent		basic	4953	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6009; 6010; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4964; 4963; 4959; 4958; 4957; 4956; 4955; 4954	0.23211029	-0.6242079	23.791046512580184	13.650754210269572	0.6164368294118665	JIVLDFFWTQYGSR-UHFFFAOYSA-N	208.263	208.263	208.100048	2.9794	-3.716	2	0	164.5	0.13337	25.78	-1.995	0.70534	5.2468	4.2241	none	none	none	none		0.5	0	0.79818	1	16	2	0	2	0	0	3	3	3	14	2	8	0	0	0	0	2	0	0		0.94515	
f`iP@@@LRfV[Yv`iZLx@@@BH@@@	5.71	25	potentiometric	a/apparent		basic	4954	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6009; 6010; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4964; 4963; 4959; 4958; 4957; 4956; 4955; 4953	0.16436428	-0.6607485	23.815583755497236	13.168452911200925	-3.155952817026095	SHQNVVAWBDPXSE-UHFFFAOYSA-N	208.263	208.263	208.100048	2.9794	-3.716	2	0	164.5	0.13337	25.78	-1.995	0.70681	5.264	4.2153	none	none	none	none		0.5	0	0.81047	1	16	2	0	2	0	0	3	3	3	14	2	0	0	0	0	0	2	0	0		0.94622	
f`iP@@@LrQQJJIJETEHuo@@@PD@@@@	4.98	25	potentiometric	a/apparent		basic	4955	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6010; 6009; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4964; 4963; 4959; 4958; 4957; 4956; 4953; 4954	0.20278952	-0.6917112	23.01380359392036	12.975000369653108	-0.26349676208430045	UWSIFKSDNBKAOK-UHFFFAOYSA-N	208.263	208.263	208.100048	3.0511	-3.531	2	0	166	0.13217	25.78	-2.2725	0.7119	5.2517	4.2859	none	none	none	none		0.625	0.11523	0.76182	1	16	2	0	2	0	1	3	3	3	14	2	0	0	0	0	0	2	0	0		0.94569	
f`iP@@@LrQQJJIJHtEHuo@@@PD@@@@	5.62	25	potentiometric	a/apparent		basic	4956	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6010; 6009; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4964; 4963; 4959; 4958; 4957; 4953; 4954; 4955	0.20940694	-0.651482	23.857308215560767	12.935042014754202	0.2786972819522444	GLPRNMQODYFTAY-UHFFFAOYSA-N	208.263	208.263	208.100048	2.9794	-3.716	2	0	164.5	0.13337	25.78	-1.995	0.7074	5.2709	4.2118	none	none	none	none		0.5625	0	0.79764	1	16	2	0	2	0	0	3	3	3	14	2	0	0	0	0	0	2	0	0		0.94569	
f`iP@@@LrQQJJIJTtEJqg@@@PA@@@@	5.23	25	potentiometric	a/apparent		basic	4957	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6010; 6009; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4964; 4963; 4959; 4958; 4953; 4954; 4955; 4956	0.21730056	-0.61571443	23.78851282680568	13.659985769418618	0.6169710706619734	KSACKJIWQPGKMJ-UHFFFAOYSA-N	208.263	208.263	208.100048	2.9794	-3.716	2	0	164.5	0.13337	25.78	-1.995	0.71008	5.3021	4.1959	none	none	none	none		0.625	0	0.77181	1	16	2	0	2	0	0	3	3	3	14	2	8	0	0	0	0	2	0	0		0.94516	
f`iP@@@LrQQJJIJUTEJqg@@@PA@@@@	5.57	25	potentiometric	a/apparent		basic	4958	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6010; 6009; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4964; 4963; 4959; 4953; 4954; 4955; 4956; 4957	0.18312468	-0.6854761	23.786035930297434	13.654371089643474	0.6168089580875413	MILFJIAHHRJOMW-UHFFFAOYSA-N	208.263	208.263	208.100048	2.9794	-3.716	2	0	164.5	0.13337	25.78	-1.995	0.70773	5.2747	4.2098	none	none	none	none		0.5625	0	0.78648	1	16	2	0	2	0	0	3	3	3	14	2	0	0	0	0	0	2	0	0		0.94564	
f`iP@@@LrQQJJYQXtEKQg@@@@Q@@@@	5.44	25	potentiometric	a/apparent		basic	4959	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6009; 6010; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4964; 4963; 4953; 4954; 4955; 4956; 4957; 4958	0.1622078	-0.6783558	22.991660561842213	12.967254754448566	-0.2623261730208184	PHYSLYYJFCGNNQ-UHFFFAOYSA-N	208.263	208.263	208.100048	3.0511	-3.531	2	0	166	0.13217	25.78	-2.2725	0.70861	5.2133	4.3058	none	none	none	none		0.5625	0.11523	0.78413	1	16	2	0	2	0	1	3	3	3	14	2	0	0	0	0	0	2	0	0		0.94567	
f`iP@@@TrQQQQPqHldkUo@D@@D@@@@	6.02	20	spectrophotometric	a/apparent		basic	4960	1; 0.9615; 0.9615; 1	4	7164; 6027; 6026; 4961	-0.20029739	-0.11355609	18.723193448166175	17.108434375648436	-3.494558889729575	XYTOAXAQLHYOMX-UHFFFAOYSA-N	208.263	208.263	208.100048	3.188	-4.873	2	1	162	0.16198	38.91	-2	0.70484	5.0324	4.523	low	low	none	none		0.5	0	0.75255	1	16	2	0	2	0	0	3	3	3	14	1	0	0	0	0	0	1	1	0		0.94763	
f`iP@@@XrQQSIIPiTyKSoA@@P@@@@@	7.14	20	spectrophotometric	a/apparent		basic	4961	1; 0.9615; 0.9615; 1	4	7164; 6027; 6026; 4960	-0.20958124	-0.13297814	18.67500740060064	17.099729274012475	-3.4819873395208685	MJLVHTAIORJJEH-UHFFFAOYSA-N	208.263	208.263	208.100048	3.188	-4.873	2	1	162	0.16198	38.91	-2	0.69848	4.9583	4.5642	low	low	none	none		0.5625	0	0.77562	1	16	2	0	2	0	0	3	3	3	14	1	0	0	0	0	0	1	1	0		0.94759	
f`iP@@@XrQQ[QQJHxihsoMU@@@P@@@	10.35	25	potentiometric	a1/thermodynamic		basic	4962		0		-0.7508206	0.6087832	-0.9652945828937828	2.6844329011192896	1.926614581110774	CNIIGCLFLJGOGP-UHFFFAOYSA-N	210.279	210.279	210.115698	2.2483	-3.394	2	1	170.07	0.13506	24.39	3.4066	0.68466	5.7368	3.2838	none	high	none	none		0.5625	0.34045	0.66621	1	16	2	0	2	0	2	3	3	2	10	3	0	0	0	0	0	0	1	0		0.95661	
f`iP@@@\rQQQQPjFTUHug@A@@A@@@@	6.15	25	potentiometric	a1/apparent		basic	4963	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6009; 6010; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4953; 4954; 4955; 4956; 4964; 4957; 4958; 4959	0.24238506	-0.65613085	23.786111799944194	13.657426873274607	0.6160553349147911	IYRGXJIJGHOCFS-UHFFFAOYSA-N	208.263	208.263	208.100048	3.0874	-3.764	2	0	164.5	0.13337	25.78	-1.995	0.70404	5.1237	4.3852	none	none	none	none		0.5	0	0.76723	1	16	2	0	2	0	0	3	3	3	14	2	8	0	0	0	0	2	0	0		0.94513	
f`iP@@@\rQQQQPjKTdhuo@A@@D@@@@	5.96	25	potentiometric	a/apparent		basic	4964	1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1	34	7167; 7152; 7153; 6305; 6304; 6302; 6301; 6300; 6303; 6057; 6009; 6010; 6008; 6005; 6004; 6001; 5996; 5897; 5642; 5641; 5523; 5522; 5520; 5521; 5519; 5518; 4953; 4954; 4955; 4956; 4957; 4958; 4959; 4963	0.17822658	-0.6492124	23.909180938122486	13.685972649795044	0.6156383502219003	KXSJVVRUZOPMJE-UHFFFAOYSA-N	208.263	208.263	208.100048	3.0334	-3.74	2	0	164.5	0.13337	25.78	-1.995	0.70521	5.1914	4.3014	none	none	none	none		0.5	0	0.79328	1	16	2	0	2	0	0	3	3	3	14	2	0	0	0	0	0	2	0	0		0.94562	
f`iPA@BJAb^qDfUU[WhrVkN`@@@B@@@	3.9	25	potentiometric	a/apparent		basic	4968		0		-0.96182084	-0.0048870672	23.648907466261697	14.532795457471565	2.1946687705870187	IDWJREBUVYSPKS-UHFFFAOYSA-N	338.002	338.002	335.889770	3.742	-4.696	2	0	177.24	0.12379	25.78	-3.6347	0.721	4.6669	5.19	none	none	none	none		0.625	0	0.80395	1	16	4	0	4	0	0	3	3	3	14	0	8	0	0	0	0	2	0	0		0.95134	
f`iPA@NJAD^bLbbbTQfRSNRuYt@@@@P@@@	3.03	25	potentiometric	a/apparent		basic	4969	0.9615	1	2392	0.7102391	-0.08173918	9.420657583604502	24.11915963932181	-9.195043109039934	GIEQBYJCGYHHSU-UHFFFAOYSA-N	249.100	249.100	247.990802	3.5036	-4.5	2	0	170.82	0.12844	25.78	-1.689	0.7304	5.015	4.7968	none	none	none	none		0.5	0	0.82449	1	16	4	0	4	0	0	3	3	3	14	0	8	0	0	0	0	2	0	0		0.94685	
